Name,State,Year,Population.Size,CalfCowRatio,Sample.Size_Calf.Cow,Survey.Month_Calf.Cow,Females.Harvested_Harvest,PrePost,Eprecipb,Eprecipa,Totprecipb,Totprecipa,Ewinter,Wintertot,Wintera,Grizzly.Bear,Wolf,SummerNDVI,WinterNDVI,Ecotype
31,2,2004,2100,26,615,,27,post,249.4414,111.1601,413.9299,193.13093,249.4679,448.3613,448.3613,,,22.5241219,44.78733903,B
31,2,2006,2100,25.8,840,,0,post,148.1306,218.5399,233.6587,247.34835,370.3956,437.4521,437.4521,,,21.34546285,39.61830419,B
31,2,2010,2300,27,829,,3,post,272.895,189.4063,343.9371,279.32495,380.0662,695.7004,695.7004,,,25.09544711,45.07988224,B
31,2,2009,2100,20.9,676,,NA,post,189.4063,170.5108,279.32495,247.0759,268.6353,467.8138,467.8138,,,21.77494282,41.94661486,B
31,2,1992,2600,36.8,833,,0,post,147.7113,221.9826,272.5415,237.36759,394.383,558.5717,558.5717,,,22.1078801,28.9605042,B
31,2,2005,2100,24.9,918,,0,post,218.5399,249.4414,247.34835,413.9299,484.21,677.781,677.781,,,27.90168636,44.08575993,B
31,2,2002,2000,31.9,939,,115,post,129.5721,97.186,193.61186,145.78786,347.8783,729.558,729.558,,,16.57890636,35.58688596,B
31,2,2001,1800,30.7,689,,15,post,97.186,142.7794,145.78786,237.38651,425.986,575.9842,575.9842,,,23.12942096,38.51787267,B
31,2,2000,1800,23.9,823,,13,post,142.7794,111.6472,237.38651,160.69295,232.513,428.4545,428.4545,,,24.80521832,35.39116282,B
31,2,1999,1800,18.6,656,,28,post,111.6472,307.426,160.69295,431.86723,481.137,583.5424,583.5424,,,19.76244269,36.41410709,B
31,2,1998,1750,20.8,878,,102,post,307.426,122.6276,431.86723,285.9165,507.397,646.2524,646.2524,,,20.23432257,38.90755929,B
31,2,1997,2000,21,548,,132,post,122.6276,156.7696,285.9165,208.7897,344.3975,567.2991,567.2991,,,19.57053098,38.46440947,B
31,2,1996,2000,29.1,608,,193,post,156.7696,206.9894,208.7897,295.9512,625.25,854.8508,854.8508,,,18.19769174,36.93920397,B
31,2,2008,2100,26.4,986,,0,post,170.5108,86.0009,247.0759,125.69446,441.9,672.0281,672.0281,,,25.96401928,43.9480205,B
31,2,1993,2000,24.9,466,,149,post,245.5,147.7113,372.10831,272.5415,289.1704,497.5202,497.5202,,,23.65676987,42.57656991,B
31,2,1991,2300,34.8,469,,182,post,221.9826,265.473,237.36759,582.4085,336.9757,341.6248,341.6248,,,19.33391969,31.47646871,B
31,2,1989,2395,32.8,535,,186,post,228.7708,166.13,513.7347,221.34928,160.3882,359.4712,359.4712,,,23.78054561,41.38104675,B
31,2,1995,2200,24,310,,138,post,206.9894,162.6412,295.9512,201.69476,494.545,621.9612,621.9612,,,17.96964382,36.83351194,B
34,2,1997,6000,26.8,2034,,143,post,65.9598,111.2448,139.51091,144.06485,236.9688,353.4758,353.4758,,,32.00176584,26.12065985,B
34,2,2002,4600,30,776,,66,post,91.39,82.1796,125.59009,107.74474,263.2949,530.3128,530.3128,,,28.53514424,21.34307127,B
34,2,2010,2800,14.9,2100,,6,post,212.3762,119.1001,274.17748,169.92439,325.7175,537.7052,537.7052,,,38.56824997,32.42630837,B
34,2,2009,2800,10,1488,,0,post,119.1001,132.9326,169.92439,175.99625,217.0193,335.3198,335.3198,,,30.5403613,24.4520372,B
34,2,2008,2900,14.7,2515,,0,post,132.9326,67.3691,175.99625,100.75943,329.8659,521.6004,521.6004,,,36.49688632,30.28304329,B
34,2,2007,3000,13.5,2364,,0,post,67.3691,146.5875,100.75943,187.95118,337.9099,452.3619,452.3619,,,32.28437178,25.21403752,B
34,2,2006,3000,14.8,2296,,0,post,146.5875,137.5704,187.95118,154.27745,307.7683,338.3319,338.3319,,,32.41157321,27.01395041,B
34,2,2005,3400,13.1,1311,,0,post,137.5704,171.7124,154.27745,275.5098,350.9686,490.4923,490.4923,,,33.54579532,24.70994119,B
34,2,1995,6000,16.6,2383,,113,post,154.6372,116.816,223.3485,156.21284,419.222,541.7017,541.7017,,,31.35658154,26.41906626,B
34,2,2003,4300,25.4,1349,,70,post,63.25643,91.39,107.71123,125.59009,379.2939,458.8315,458.8315,,,30.12936553,24.64788343,B
34,2,1989,3600,29.5,2064,,99,post,184.4515,113.055,407.7373,139.5024,103.672,255.11662,255.11662,,,29.76178903,22.79429235,B
34,2,2001,4800,24.8,1790,,77,post,82.1796,128.9191,107.74474,198.156324,284.3798,373.085,373.085,,,29.76333198,22.77099381,B
34,2,2000,5400,20.1,1175,,114,post,128.9191,75.5113,198.156324,111.07186,172.2079,288.9908,288.9908,,,31.6400985,25.77149039,B
34,2,1999,5300,22.7,1763,,128,post,75.5113,158.1383,111.07186,230.18776,333.18,444.6542,444.6542,,,32.89024206,27.11652535,B
34,2,1998,5400,22.8,1286,,150,post,158.1383,65.9598,230.18776,139.51091,356.682,429.418,429.418,,,32.47901485,26.92485983,B
34,2,1996,6300,27.1,2185,,165,post,111.2448,154.6372,144.06485,223.3485,434.684,578.3609,578.3609,,,28.92551044,22.6281167,B
34,2,1993,5700,25.6,1670,,103,post,162.3904,66.524,272.62461,181.6428,213.2783,367.641,367.641,,,35.21392388,30.41280533,B
34,2,1992,5800,27,1100,,138,post,66.524,223.2164,181.6428,239.15492,314.5517,436.6323,436.6323,,,20.18983968,13.64086803,B
34,2,1991,4800,39,1170,,129,post,223.2164,156.81,239.15492,402.7981,312.6831,276.9705,276.9705,,,29.4025904,25.20067626,B
34,2,2004,3900,14,1802,,50,post,171.7124,63.25643,275.5098,107.71123,182.0261,260.2095,260.2095,,,36.39894023,30.93049606,B
37,2,1996,3700,57.8,953,,358,post,96.1494,85.1547,132.82328,127.14691,327.7744,336.4044,336.4044,No,Occasional sighting,6.527053801,5.908022495,B
37,2,1997,3800,44,1518,,441,post,76.1514,96.1494,147.65185,132.82328,209.601,318.4953,318.4953,No,Occasional sighting,7.84419257,7.208111673,B
37,2,2006,4700,52.3,1976,,168,post,94.9384,108.8605,122.49047,135.28504,199.9701,213.6548,213.6548,No,Occasional sighting,9.078706397,6.642157827,B
37,2,2005,4600,52.9,1295,,155,post,108.8605,116.2971,135.28504,171.40122,306.7207,354.2818,354.2818,No,Occasional sighting,12.11600232,9.27049501,B
37,2,2004,4500,44.6,2602,,222,post,116.2971,47.1265,171.40122,76.97175,132.2515,219.0737,219.0737,No,Occasional sighting,9.330670037,7.200936958,B
37,2,2003,4000,37.7,1389,,430,post,47.1265,38.0694,76.97175,67.7109,223.3999,297.5299,297.5299,No,Occasional sighting,6.696361301,4.414107672,B
37,2,2002,4600,48.1,1499,,428,post,38.0694,46.3401,67.7109,98.04439,173.7384,303.9905,303.9905,No,Occasional sighting,-2.783257271,-5.097681395,B
37,2,2001,4800,43.5,1310,,428,post,46.3401,35.6673,98.04439,74.92266,196.0269,212.9553,212.9553,No,Occasional sighting,-4.934900232,-6.216628312,B
37,2,2000,5200,44,1753,,423,post,35.6673,37.6339,74.92266,73.485845,94.625,187.2686,187.2686,No,Occasional sighting,7.131427087,6.637528979,B
37,2,1993,2600,35.2,852,,153,post,97.6592,63.3646,168.31562,127.45942,102.3003,184.4813,184.4813,No,Occasional sighting,13.8842683,14.69138514,B
37,2,1998,5000,53.1,1294,,424,post,170.6993,76.1514,224.37437,147.65185,256.7923,288.2946,288.2946,No,Occasional sighting,13.70332629,13.54093086,B
37,2,2010,3900,41.7,1722,,163,post,116.9693,86.6144,162.62984,115.89985,212.045,311.5205,311.5205,No,Occasional sighting,14.30444463,10.89784376,B
37,2,1995,3200,48.3,1099,,274,post,85.1547,71.5289,127.14691,92.94896,250.4093,339.9243,339.9243,No,Occasional sighting,6.559610033,5.886421203,B
37,2,1992,2300,33.2,1052,,278,post,63.3646,122.4445,127.45942,150.82111,213.599,297.3681,297.3681,No,Occasional sighting,1.633558529,0.451659276,B
37,2,1991,2400,44.7,537,,113,post,122.4445,105.7745,150.82111,238.0122,127.1309,143.7738,143.7738,No,Occasional sighting,2.878287021,4.450861066,B
37,2,1989,1800,35.3,234,,48,post,74.3727,63.3573,247.4537,84.87653,58.2046,121.6616,121.6616,No,Occasional sighting,5.814056875,5.432176895,B
37,2,2007,4300,44.5,1292,,220,post,46.072,94.9384,70.429,122.49047,194.7008,248.5055,248.5055,No,Occasional sighting,7.581983067,4.677766529,B
37,2,2008,4000,40.9,2131,,226,post,68.2762,46.072,90.07382,70.429,136.2074,230.0366,230.0366,No,Occasional sighting,13.07992877,9.558609615,B
37,2,2009,4300,41.3,1764,,182,post,86.6144,68.2762,115.89985,90.07382,160.7811,263.3881,263.3881,No,Occasional sighting,8.80653012,4.888981553,B
37,2,1999,5200,46.1,1878,,356,post,37.6339,170.6993,73.485845,224.37437,146.9964,258.897,258.897,No,Occasional sighting,10.21598321,9.223789592,B
43,2,1992,2100,45.3,744,,261,post,66.6061,114.3862,113.40986,132.007431,182.5201,311.9214,311.9214,No,Occasional sighting,2.897774133,-2.32665259,B
43,2,1991,1600,44.4,569,,292,post,114.3862,52.7832,132.007431,148.2292,88.6365,118.349,118.349,No,Occasional sighting,6.809722134,2.892250714,B
43,2,1989,1600,47.4,488,,124,post,46.57876,59.6682,205.95456,71.56039,35.99651,87.96445,87.96445,No,Occasional sighting,12.35292221,5.468050469,B
43,2,1993,2500,54,345,,143,post,83.5486,66.6061,142.87108,113.40986,69.4541,145.0532,145.0532,No,Occasional sighting,16.5821925,13.40171087,B
43,2,1996,2700,57.8,614,,440,post,77.1558,86.8288,96.8038,109.53803,223.971,255.2942,255.2942,No,Occasional sighting,7.213974881,3.433440221,B
43,2,1997,2500,56.8,1330,,455,post,52.6348,77.1558,100.46848,96.8038,168.0149,274.1291,274.1291,No,Occasional sighting,9.397711189,5.099054116,B
43,2,1998,2600,47.3,863,,412,post,137.442,52.6348,185.610395,100.46848,171.3846,214.0683,214.0683,No,Occasional sighting,15.79734009,12.03555226,B
43,2,1999,2500,52.1,1313,,236,post,37.47234,137.442,47.9468547,185.610395,107.6302,214.5562,214.5562,No,Occasional sighting,13.51627487,8.899924509,B
43,2,2000,2500,38.2,901,,283,post,32.91791,37.47234,75.7404,47.9468547,72.8518,127.5551,127.5551,No,Occasional sighting,9.587571115,4.786838302,B
43,2,2001,2400,31.9,91,,323,post,42.4446,32.91791,96.9872,75.7404,127.258,154.9776,154.9776,No,Occasional sighting,-1.173420998,-7.888259709,B
43,2,2002,2300,35.7,985,,322,post,25.9304,42.4446,40.29068,96.9872,110.62213,230.4092,230.4092,No,Occasional sighting,-0.016671821,-6.736910855,B
43,2,2003,2200,34.7,1146,,206,post,47.981328,25.9304,86.764898,40.29068,154.0012,203.9455,203.9455,No,Occasional sighting,7.907422298,1.727755591,B
43,2,2004,2200,40.5,1485,,231,post,93.1394,47.981328,141.60698,86.764898,100.8887,178.3157,178.3157,No,Occasional sighting,8.625310712,2.404215813,B
43,2,2005,2800,47.8,1899,,162,post,119.8111,93.1394,149.27341,141.60698,248.3663,290.7853,290.7853,No,Occasional sighting,12.95127799,7.536528456,B
43,2,2006,2800,44.4,1832,,318,post,83.3956,119.8111,112.41185,149.27341,110.3686,167.9066,167.9066,No,Occasional sighting,9.097376085,3.521079748,B
43,2,2007,2850,40.3,1954,,226,post,37.5316,83.3956,66.48793,112.41185,152.9092,187.0725,187.0725,No,Occasional sighting,6.411733083,1.008709965,B
43,2,1995,2300,38.8,938,,24,post,86.8288,66.6866,109.53803,81.839414,206.0223,271.7287,271.7287,No,Occasional sighting,7.712964722,3.771809028,B
43,2,2009,2700,39.4,2356,,269,post,103.6183,58.2411,135.02937,78.74748,130.4097,204.0236,204.0236,No,Occasional sighting,9.287621748,3.880972699,B
43,2,2010,2500,31.4,2264,,303,post,99.9134,103.6183,132.5669,135.02937,181.9681,271.8045,271.8045,No,Occasional sighting,15.33845218,10.11726565,B
43,2,2008,2800,31.8,2184,,188,post,58.2411,37.5316,78.74748,66.48793,111.1229,176.9528,176.9528,No,Occasional sighting,12.4612832,6.760547997,B
44,2,2001,2100,28.4,1121,,194,post,65.7456,97.8103,99.27377,171.49411,163.6588,245.1692,245.1692,No,Occasional sighting,18.1287219,20.54644649,B
44,2,2010,2700,23.2,877,,NA,post,185.4367,123.9547,243.9848,198.62508,194.7312,337.6881,337.6881,No,Occasional sighting,30.16010142,33.17811048,B
44,2,2009,2500,25.3,752,,NA,post,123.9547,100.4218,198.62508,159.04501,144.4535,203.0818,203.0818,No,Occasional sighting,28.70618018,31.28360003,B
44,2,2008,2500,19.1,741,,NA,post,100.4218,67.102,159.04501,92.88749,214.2173,329.2867,329.2867,No,Occasional sighting,29.21077059,34.54235515,B
44,2,2007,2500,22.5,1049,,NA,post,67.102,113.6434,92.88749,167.7369,287.0602,325.7911,325.7911,No,Occasional sighting,19.08397664,25.18271565,B
44,2,2006,2600,17.6,687,,NA,post,113.6434,142.5094,167.7369,161.07638,188.5319,237.5463,237.5463,No,Occasional sighting,22.99479862,29.07062483,B
44,2,2005,2600,26.7,977,,NA,post,142.5094,161.9158,161.07638,285.3885,197.925,276.0819,276.0819,No,Occasional sighting,27.21229656,30.46676261,B
44,2,2004,2600,31.5,797,,NA,post,161.9158,63.49166,285.3885,112.89362,104.942,171.7152,171.7152,No,Occasional sighting,31.44445251,31.76476881,B
44,2,2003,2150,31.3,886,,180,post,63.49166,78.9922,112.89362,133.20136,219.6494,257.4368,257.4368,No,Occasional sighting,23.58988302,26.71852155,B
44,2,1995,2900,20.6,727,,454,post,130.498,90.4859,198.9737,124.95547,260.6598,359.2573,359.2573,No,Occasional sighting,26.24764458,28.4325381,B
44,2,1989,2888,38.2,741,,471,post,89.4442,116.7759,205.8839,163.35928,96.5674,188.95993,188.95993,No,Occasional sighting,24.31702913,25.00202152,B
44,2,1991,2800,30.8,718,,448,post,177.9364,102.3752,194.42451,274.1438,179.2401,164.5458,164.5458,No,Occasional sighting,22.76196756,23.89310377,B
44,2,2002,2150,25,851,,188,post,78.9922,65.7456,133.20136,99.27377,162.3931,347.9144,347.9144,No,Occasional sighting,22.80679024,25.39963958,B
44,2,1993,2300,36.6,530,,527,post,149.276,90.4794,251.26558,189.2366,116.9459,235.3493,235.3493,No,Occasional sighting,35.61833093,34.37980543,B
44,2,1996,2200,26,713,,407,post,106.7755,130.498,145.61623,198.9737,308.3604,390.4595,390.4595,No,Occasional sighting,23.07202324,24.72436777,B
44,2,1997,2100,26.7,697,,311,post,77.3504,106.7755,196.873,145.61623,153.424,217.9635,217.9635,No,Occasional sighting,30.01652997,29.66219164,B
44,2,1998,2100,27.4,944,,236,post,193.1999,77.3504,282.11963,196.873,229.2318,271.3407,271.3407,No,Occasional sighting,32.44707579,31.69427077,B
44,2,1999,2000,21.2,874,,218,post,63.462,193.1999,112.43082,282.11963,201.02,266.7533,266.7533,No,Occasional sighting,25.51818405,27.91538741,B
44,2,2000,2000,21,645,,181,post,97.8103,63.462,171.49411,112.43082,97.6662,182.232,182.232,No,Occasional sighting,24.72868803,25.57723306,B
44,2,1992,2800,34.2,969,,465,post,90.4794,177.9364,189.2366,194.42451,174.5114,257.4068,257.4068,No,Occasional sighting,18.95339717,20.34336315,B
45,2,2005,3700,21.4,1430,,NA,post,167.2663,186.3848,192.27408,319.0927,249.7929,359.5544,359.5544,No,Present at low densities,34.12926164,26.89336891,B
45,2,1996,2800,25.3,693,,288,post,124.8232,141.8889,174.3471,239.5876,312.2395,410.2149,410.2149,No,Present at low densities,26.89606908,21.98192948,B
45,2,1989,4332,25.2,1153,,309,post,69.35893,139.1787,221.81893,183.29685,81.40447,143.74677,143.74677,No,Present at low densities,29.70639714,23.84241789,B
45,2,1992,4200,24.9,1175,,310,post,85.4694,134.3812,174.282,148.33157,167.5154,276.7196,276.7196,No,Present at low densities,23.53765418,18.75921698,B
45,2,1995,3500,17.6,1041,,372,post,141.8889,91.6878,239.5876,122.29101,237.0496,346.008,346.008,No,Present at low densities,30.65561962,26.34508184,B
45,2,1997,2500,19.6,659,,130,post,95.5689,124.8232,235.5308,174.3471,154.88,264.4044,264.4044,No,Present at low densities,34.45952997,30.42764885,B
45,2,1998,2950,19,1216,,40,post,219.0829,95.5689,323.71488,235.5308,231.1666,307.3927,307.3927,No,Present at low densities,31.65793431,27.99327516,B
45,2,1999,3100,13.1,1199,,29,post,88.7904,219.0829,128.01135,323.71488,184.8732,264.0566,264.0566,No,Present at low densities,32.07633625,28.06019321,B
45,2,2000,3100,18.3,575,,3,post,92.7503,88.7904,167.84479,128.01135,90.6817,192.4999,192.4999,No,Present at low densities,25.29271319,20.33760829,B
45,2,2001,3000,19.7,1069,,16,post,69.3511,92.7503,117.54487,167.84479,184.5029,285.0362,285.0362,No,Present at low densities,27.52705824,20.71138778,B
45,2,2002,3350,23.7,1377,,15,post,65.8856,69.3511,118.4391,117.54487,183.7548,388.616,388.616,No,Present at low densities,26.62250414,20.10655161,B
45,2,2010,4000,21.4,1839,,NA,post,206.1726,145.9498,268.2593,224.04131,191.0041,357.6016,357.6016,No,Present at low densities,33.97890122,28.15827884,B
45,2,2004,3500,19.8,755,,NA,post,186.3848,90.201,319.0927,148.8023,108.6546,216.3959,216.3959,No,Present at low densities,36.18115292,29.61212293,B
45,2,2006,3700,15.7,647,,NA,post,105.1191,167.2663,167.67242,192.27408,205.629,235.9275,235.9275,No,Present at low densities,29.57578647,22.98368939,B
45,2,2007,4000,17.7,18.73,,NA,post,77.325,105.1191,108.26552,167.67242,321.314,385.218,385.218,No,Present at low densities,25.59730616,18.19053178,B
45,2,2008,4000,14.5,1907,,NA,post,91.2215,77.325,145.8042,108.26552,194.7712,291.0703,291.0703,No,Present at low densities,31.76797781,25.31621197,B
45,2,2009,4000,21.4,1607,,NA,post,145.9498,91.2215,224.04131,145.8042,144.1517,244.385,244.385,No,Present at low densities,31.92130103,25.45171413,B
45,2,1991,4300,33.8,1101,,387,post,134.3812,104.6376,148.33157,296.0522,142.8631,166.1554,166.1554,No,Present at low densities,25.73183659,21.23683921,B
45,2,2003,3400,18.9,1125,,7,post,90.201,65.8856,148.8023,118.4391,196.6958,255.8185,255.8185,No,Present at low densities,31.47273443,24.72071064,B
45,2,1993,4300,33,971,,353,post,151.6413,85.4694,239.034093,174.282,105.3292,209.9648,209.9648,No,Present at low densities,35.47923404,31.13459707,B
47,2,2000,4750,20.9,1911,,968,post,86.88,72.3288,143.4075,102.30726,143.6609,253.325,253.325,No,Present at low densities,33.52550554,27.49581351,B
47,2,1995,6900,28.2,827,,938,post,138.9478,111.839,205.8642,151.76399,358.8907,414.1904,414.1904,No,Present at low densities,30.14930077,28.51624311,B
47,2,1993,6400,36.1,1309,,557,post,147.4821,82.2152,251.09446,162.4668,166.4159,282.3989,282.3989,No,Occasional sighting,37.42929066,36.79922726,B
47,2,1992,5400,25.1,1376,,509,post,82.2152,197.8984,162.4668,219.05204,282.8663,379.0732,379.0732,No,Occasional sighting,22.59676362,18.34138628,B
47,2,1991,5400,43.3,775,,471,post,197.8984,145.5831,219.05204,355.0776,224.1703,194.7402,194.7402,No,Occasional sighting,27.03886904,27.3285578,B
47,2,1991,5400,43.3,775,,471,post,197.8984,145.5831,219.05204,355.0776,224.1703,194.7402,194.7402,No,Present at low densities,27.03886904,27.3285578,B
47,2,2001,4700,22.5,1538,,567,post,68.2825,86.88,102.52662,143.4075,236.8876,314.1913,314.1913,No,Occasional sighting,33.55628738,23.87211966,B
47,2,2002,5300,21.8,2244,,534,post,74.5082,68.2825,113.8932,102.52662,208.4382,420.0458,420.0458,No,Present at low densities,31.68013803,21.91180243,B
47,2,1995,6900,28.2,827,,938,post,138.9478,111.839,205.8642,151.76399,358.8907,414.1904,414.1904,No,Occasional sighting,30.14930077,28.51624311,B
47,2,2003,4900,16.1,1497,,569,post,74.3328,74.5082,120.85015,113.8932,300.5976,379.7664,379.7664,No,Present at low densities,39.12445203,29.45926259,B
47,2,1993,6400,36.1,1309,,557,post,147.4821,82.2152,251.09446,162.4668,166.4159,282.3989,282.3989,No,Present at low densities,37.42929066,36.79922726,B
47,2,1989,4929,33.7,1360,,400,post,151.2353,108.2363,355.4434,139.36433,100.0061,217.08183,217.08183,No,Present at low densities,32.14518299,27.6503399,B
47,2,1989,4929,33.7,1360,,400,post,151.2353,108.2363,355.4434,139.36433,100.0061,217.08183,217.08183,No,Occasional sighting,32.14518299,27.6503399,B
47,2,2003,4900,16.1,1497,,569,post,74.3328,74.5082,120.85015,113.8932,300.5976,379.7664,379.7664,No,Occasional sighting,39.12445203,29.45926259,B
47,2,1999,4750,23.4,1155,,1186,post,72.3288,173.1155,102.30726,251.96481,272.4395,375.0449,375.0449,No,Present at low densities,34.0375021,29.210462,B
47,2,2010,4500,19.4,1361,,97,post,188.4371,127.0191,245.8154,189.57563,277.3193,452.5846,452.5846,No,Occasional sighting,45.02749911,35.14506239,B
47,2,2010,4500,19.4,1361,,97,post,188.4371,127.0191,245.8154,189.57563,277.3193,452.5846,452.5846,No,Present at low densities,45.02749911,35.14506239,B
47,2,2005,6500,20.9,2033,,103,post,147.9416,157.0193,164.13223,265.6433,274.8247,357.4884,357.4884,No,Occasional sighting,43.23852641,33.56053049,B
47,2,2002,5300,21.8,2244,,534,post,74.5082,68.2825,113.8932,102.52662,208.4382,420.0458,420.0458,No,Occasional sighting,31.68013803,21.91180243,B
47,2,2008,5350,17.1,1627,,32,post,131.7056,62.1729,170.96593,104.651,260.0161,391.6779,391.6779,No,Occasional sighting,43.66110905,34.84500468,B
47,2,2005,6500,20.9,2033,,103,post,147.9416,157.0193,164.13223,265.6433,274.8247,357.4884,357.4884,No,Present at low densities,43.23852641,33.56053049,B
